DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
Perninha,226072,,Mk10,20:00:00 06-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 07-Jun-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 07-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 08-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 08-Jun-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,08:00:00 09-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 10-Jun-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,08:00:00 11-Jun-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 11-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 12-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 12-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 13-Jun-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 13-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 14-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 14-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 15-Jun-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 15-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 16-Jun-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 16-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 17-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 17-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 18-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 18-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 19-Jun-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 19-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 20-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 20-Jun-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,08:00:00 21-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 21-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 22-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 22-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 23-Jun-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 23-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 24-Jun-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 24-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 25-Jun-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 25-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 26-Jun-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 26-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 27-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 27-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 28-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 28-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 29-Jun-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 29-Jun-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,08:00:00 30-Jun-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 30-Jun-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,08:00:00 01-Jul-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 01-Jul-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,08:00:00 02-Jul-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 02-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 03-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 03-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 04-Jul-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 04-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 05-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 05-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 06-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 06-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 07-Jul-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 07-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 08-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 08-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 09-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 10-Jul-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 10-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 11-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 11-Jul-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,08:00:00 12-Jul-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 12-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 13-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 14-Jul-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 14-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 15-Jul-2022,,,,0.000000,0.000000,Status,,,
